Character-1,Character-2,Word_Trad,Word_Sim,Stroke-1,Stroke-2,C&B-Subtitle-raw-C1,C&B-Subtitle-raw-C2,C&B-Subtitle-CD-C1,C&B-Subtitle-CD-C2,C&B-Subtitle-raw-W,C&B-Subtitle-CD-W
丫,环,丫環,丫环,3,17,507.0,4848.0,327.0,2314.0,,
丫,鬟,丫鬟,丫鬟,3,23,507.0,,327.0,,,
丸,子,丸子,丸子,3,3,771.0,177693.0,416.0,6239.0,34.0,22.0
久,候,久候,久候,3,10,15073.0,58337.0,5007.0,6169.0,,
久,经,久經,久经,3,13,15073.0,80207.0,5007.0,6214.0,,
久,违,久違,久违,3,13,15073.0,2348.0,5007.0,1503.0,16.0,16.0
么,儿,么兒,么儿,3,8,557804.0,105402.0,6227.0,6066.0,,
乞,丐,乞丐,乞丐,3,4,436.0,133.0,296.0,89.0,131.0,87.0
乞,求,乞求,乞求,3,7,436.0,22773.0,296.0,5312.0,169.0,137.0
乞,儿,乞兒,乞儿,3,8,436.0,105402.0,296.0,6066.0,,
乞,食,乞食,乞食,3,9,436.0,7168.0,296.0,3036.0,3.0,2.0
乞,讨,乞討,乞讨,3,10,436.0,10151.0,296.0,4152.0,60.0,52.0
乞,援,乞援,乞援,3,12,436.0,2269.0,296.0,1141.0,,
也,好,也好,也好,3,6,159926.0,412760.0,6238.0,6242.0,296.0,216.0
也,有,也有,也有,3,6,159926.0,533631.0,6238.0,6243.0,,
也,能,也能,也能,3,10,159926.0,241617.0,6238.0,6243.0,,
也,许,也許,也许,3,11,159926.0,44190.0,6238.0,5976.0,26083.0,5032.0
也,会,也會,也会,3,13,159926.0,321488.0,6238.0,6242.0,,
亡,妻,亡妻,亡妻,3,8,6086.0,8809.0,2549.0,2994.0,,
亡,灵,亡靈,亡灵,3,24,6086.0,8472.0,2549.0,2941.0,76.0,34.0
凡,人,凡人,凡人,3,2,1875.0,373292.0,1077.0,6240.0,154.0,108.0
凡,事,凡事,凡事,3,8,1875.0,179716.0,1077.0,6237.0,146.0,129.0
凡,是,凡是,凡是,3,9,1875.0,1172098.0,1077.0,6243.0,96.0,87.0
凡,间,凡間,凡间,3,12,1875.0,60047.0,1077.0,6174.0,16.0,10.0
凡,尘,凡塵,凡尘,3,14,1875.0,976.0,1077.0,632.0,,
千,古,千古,千古,3,5,7954.0,6114.0,3234.0,2330.0,8.0,7.0
千,金,千金,千金,3,8,7954.0,19210.0,3234.0,4403.0,49.0,36.0
千,万,千萬,千万,3,13,7954.0,18335.0,3234.0,4628.0,1568.0,1068.0
叉,子,叉子,叉子,3,3,906.0,177693.0,669.0,6239.0,131.0,110.0
叉,手,叉手,叉手,3,4,906.0,75608.0,669.0,6186.0,,
叉,腰,叉腰,叉腰,3,13,906.0,1198.0,669.0,785.0,3.0,2.0
口,才,口才,口才,3,3,21385.0,46044.0,5406.0,6153.0,50.0,46.0
口,水,口水,口水,3,4,21385.0,21793.0,5406.0,5083.0,153.0,126.0
口,吃,口吃,口吃,3,6,21385.0,33829.0,5406.0,5493.0,22.0,17.0
口,吻,口吻,口吻,3,7,21385.0,4521.0,5406.0,1940.0,34.0,32.0
口,技,口技,口技,3,7,21385.0,5233.0,5406.0,2455.0,64.0,27.0
口,角,口角,口角,3,7,21385.0,8735.0,5406.0,3624.0,55.0,47.0
口,供,口供,口供,3,8,21385.0,5801.0,5406.0,2865.0,257.0,174.0
口,味,口味,口味,3,8,21385.0,11803.0,5406.0,4466.0,457.0,343.0
口,岸,口岸,口岸,3,8,21385.0,1693.0,5406.0,881.0,5.0,5.0
口,服,口服,口服,3,8,21385.0,24279.0,5406.0,5496.0,9.0,8.0
口,信,口信,口信,3,9,21385.0,57928.0,5406.0,6108.0,286.0,213.0
口,型,口型,口型,3,9,21385.0,7502.0,5406.0,3126.0,25.0,17.0
口,红,口紅,口红,3,9,21385.0,7485.0,5406.0,3015.0,245.0,142.0
口,述,口述,口述,3,9,21385.0,2432.0,5406.0,1521.0,41.0,29.0
口,音,口音,口音,3,9,21385.0,18229.0,5406.0,4546.0,552.0,346.0
口,风,口風,口风,3,9,21385.0,13301.0,5406.0,4400.0,31.0,29.0
口,哨,口哨,口哨,3,10,21385.0,531.0,5406.0,354.0,150.0,99.0
口,径,口徑,口径,3,10,21385.0,1475.0,5406.0,1002.0,391.0,251.0
口,气,口氣,口气,3,10,21385.0,28334.0,5406.0,5724.0,203.0,182.0
口,袋,口袋,口袋,3,11,21385.0,5787.0,5406.0,2741.0,984.0,683.0
口,诀,口訣,口诀,3,11,21385.0,275.0,5406.0,239.0,6.0,5.0
口,渴,口渴,口渴,3,12,21385.0,1646.0,5406.0,1156.0,134.0,121.0
口,琴,口琴,口琴,3,12,21385.0,1955.0,5406.0,699.0,44.0,31.0
口,腔,口腔,口腔,3,12,21385.0,996.0,5406.0,689.0,68.0,50.0
口,传,口傳,口传,3,13,21385.0,13084.0,5406.0,4345.0,1.0,1.0
口,碑,口碑,口碑,3,13,21385.0,351.0,5406.0,236.0,24.0,23.0
口,罩,口罩,口罩,3,13,21385.0,1260.0,5406.0,777.0,35.0,27.0
口,号,口號,口号,3,13,21385.0,21571.0,5406.0,4673.0,112.0,83.0
口,试,口試,口试,3,13,21385.0,26846.0,5406.0,5373.0,9.0,6.0
口,福,口福,口福,3,14,21385.0,8073.0,5406.0,2784.0,12.0,12.0
口,语,口語,口语,3,14,21385.0,10813.0,5406.0,3660.0,17.0,13.0
口,德,口德,口德,3,15,21385.0,27149.0,5406.0,3140.0,,
口,齿,口齒,口齿,3,15,21385.0,1572.0,5406.0,905.0,41.0,28.0
口,头,口頭,口头,3,16,21385.0,49069.0,5406.0,6092.0,93.0,78.0
口,译,口譯,口译,3,20,21385.0,256.0,5406.0,174.0,4.0,2.0
土,人,土人,土人,3,2,4871.0,373292.0,2067.0,6240.0,23.0,18.0
土,地,土地,土地,3,6,4871.0,78129.0,2067.0,6211.0,1121.0,480.0
土,法,土法,土法,3,8,4871.0,60750.0,2067.0,6091.0,2.0,1.0
土,匪,土匪,土匪,3,10,4871.0,820.0,2067.0,380.0,66.0,35.0
土,气,土氣,土气,3,10,4871.0,28334.0,2067.0,5724.0,10.0,9.0
土,堆,土堆,土堆,3,11,4871.0,2888.0,2067.0,1900.0,8.0,5.0
土,产,土產,土产,3,11,4871.0,8264.0,2067.0,3345.0,5.0,5.0
土,著,土著,土著,3,12,4871.0,2734.0,2067.0,1615.0,101.0,58.0
土,葬,土葬,土葬,3,13,4871.0,1988.0,2067.0,1028.0,6.0,5.0
土,话,土話,土话,3,13,4871.0,99879.0,2067.0,6226.0,4.0,4.0
土,制,土製,土制,3,14,4871.0,16519.0,2067.0,4821.0,,
土,豪,土豪,土豪,3,14,4871.0,2507.0,2067.0,1509.0,,
土,质,土質,土质,3,15,4871.0,5831.0,2067.0,2698.0,8.0,6.0
土,墙,土牆,土墙,3,17,4871.0,3300.0,2067.0,1743.0,2.0,2.0
土,壤,土壤,土壤,3,20,4871.0,194.0,2067.0,118.0,84.0,56.0
士,人,士人,士人,3,2,31972.0,373292.0,5218.0,6240.0,3.0,2.0
士,兵,士兵,士兵,3,7,31972.0,4945.0,5218.0,1377.0,1611.0,610.0
士,卒,士卒,士卒,3,8,31972.0,171.0,5218.0,125.0,1.0,1.0
士,官,士官,士官,3,8,31972.0,21405.0,5218.0,3496.0,152.0,43.0
士,气,士氣,士气,3,10,31972.0,28334.0,5218.0,5724.0,126.0,109.0
士,族,士族,士族,3,11,31972.0,4959.0,5218.0,1791.0,,
夕,阳,夕陽,夕阳,3,12,474.0,4200.0,335.0,2035.0,59.0,53.0
大,人,大人,大人,3,2,135159.0,373292.0,6237.0,6240.0,2784.0,748.0
大,力,大力,大力,3,2,135159.0,44859.0,6237.0,6009.0,126.0,102.0
大,小,大小,大小,3,3,135159.0,99468.0,6237.0,6229.0,378.0,309.0
大,夫,大夫,大夫,3,4,135159.0,23767.0,6237.0,4537.0,654.0,271.0
大,户,大戶,大户,3,4,135159.0,5836.0,6237.0,2504.0,5.0,5.0
大,方,大方,大方,3,4,135159.0,52743.0,6237.0,6142.0,150.0,139.0
大,半,大半,大半,3,5,135159.0,10910.0,6237.0,4341.0,115.0,110.0
大,地,大地,大地,3,6,135159.0,78129.0,6237.0,6211.0,254.0,174.0
大,多,大多,大多,3,6,135159.0,104049.0,6237.0,6236.0,204.0,188.0
大,考,大考,大考,3,6,135159.0,11613.0,6237.0,4125.0,3.0,3.0
大,臣,大臣,大臣,3,6,135159.0,467.0,6237.0,222.0,121.0,56.0
大,作,大作,大作,3,7,135159.0,68168.0,6237.0,6143.0,66.0,59.0
大,批,大批,大批,3,7,135159.0,2313.0,6237.0,1445.0,37.0,36.0
大,旱,大旱,大旱,3,7,135159.0,114.0,6237.0,81.0,,
大,肚,大肚,大肚,3,7,135159.0,1684.0,6237.0,1145.0,,
大,事,大事,大事,3,8,135159.0,179716.0,6237.0,6237.0,865.0,704.0
大,使,大使,大使,3,8,135159.0,16913.0,6237.0,4913.0,374.0,154.0
大,典,大典,大典,3,8,135159.0,3276.0,6237.0,1798.0,8.0,2.0
大,叔,大叔,大叔,3,8,135159.0,5419.0,6237.0,1102.0,340.0,121.0
大,抵,大抵,大抵,3,8,135159.0,1716.0,6237.0,1166.0,4.0,4.0
大,于,大於,大于,3,8,135159.0,45429.0,6237.0,6064.0,64.0,58.0
大,门,大門,大门,3,8,135159.0,25908.0,6237.0,5498.0,604.0,450.0
大,雨,大雨,大雨,3,8,135159.0,3189.0,6237.0,1432.0,90.0,79.0
大,型,大型,大型,3,9,135159.0,7502.0,6237.0,3126.0,420.0,346.0
大,姨,大姨,大姨,3,9,135159.0,1249.0,6237.0,547.0,3.0,2.0
大,洋,大洋,大洋,3,9,135159.0,2225.0,6237.0,1145.0,85.0,69.0
大,约,大約,大约,3,9,135159.0,22765.0,6237.0,4614.0,1348.0,945.0
大,致,大致,大致,3,10,135159.0,6199.0,6237.0,3135.0,124.0,118.0
大,限,大限,大限,3,9,135159.0,3137.0,6237.0,1969.0,,
大,哥,大哥,大哥,3,10,135159.0,18845.0,6237.0,3690.0,787.0,238.0
大,哭,大哭,大哭,3,10,135159.0,4774.0,6237.0,2152.0,,
大,娘,大娘,大娘,3,10,135159.0,9115.0,6237.0,3046.0,11.0,11.0
大,家,大家,大家,3,10,135159.0,112387.0,6237.0,6236.0,17458.0,4580.0
大,师,大師,大师,3,10,135159.0,21326.0,6237.0,4431.0,640.0,361.0
大,海,大海,大海,3,10,135159.0,16404.0,6237.0,3720.0,491.0,300.0
大,堂,大堂,大堂,3,11,135159.0,5777.0,6237.0,2408.0,78.0,65.0
大,专,大專,大专,3,11,135159.0,7712.0,6237.0,3526.0,11.0,9.0
大,败,大敗,大败,3,11,135159.0,6462.0,6237.0,2819.0,16.0,16.0
大,众,大眾,大众,3,11,135159.0,7370.0,6237.0,2810.0,462.0,360.0
大,都,大都,大都,3,11,135159.0,180587.0,6237.0,6237.0,46.0,43.0
大,陆,大陸,大陆,3,11,135159.0,2197.0,6237.0,996.0,319.0,178.0
大,麦,大麥,大麦,3,11,135159.0,7500.0,6237.0,1630.0,21.0,17.0
大,麻,大麻,大麻,3,11,135159.0,11963.0,6237.0,4335.0,1198.0,449.0
大,喊,大喊,大喊,3,12,135159.0,2156.0,6237.0,1369.0,29.0,29.0
大,幅,大幅,大幅,3,12,135159.0,1274.0,6237.0,665.0,45.0,42.0
大,街,大街,大街,3,12,135159.0,8599.0,6237.0,3113.0,1506.0,881.0
大,象,大象,大象,3,12,135159.0,17007.0,6237.0,4799.0,416.0,185.0
大,跌,大跌,大跌,3,12,135159.0,634.0,6237.0,457.0,6.0,6.0
大,量,大量,大量,3,12,135159.0,12973.0,6237.0,4411.0,840.0,659.0
大,队,大隊,大队,3,12,135159.0,27111.0,6237.0,4217.0,53.0,24.0
大,妈,大媽,大妈,3,13,135159.0,79529.0,6237.0,5318.0,83.0,60.0
大,嫂,大嫂,大嫂,3,13,135159.0,106.0,6237.0,53.0,26.0,10.0
大,厦,大廈,大厦,3,13,135159.0,414.0,6237.0,258.0,384.0,239.0
大,意,大意,大意,3,13,135159.0,103354.0,6237.0,6238.0,85.0,65.0
大,会,大會,大会,3,13,135159.0,321488.0,6237.0,6242.0,648.0,223.0
大,概,大概,大概,3,13,135159.0,5532.0,6237.0,2937.0,4804.0,2625.0
大,殿,大殿,大殿,3,13,135159.0,1372.0,6237.0,363.0,10.0,3.0
大,烟,大煙,大烟,3,13,135159.0,5276.0,6237.0,2085.0,19.0,15.0
大,爷,大爺,大爷,3,13,135159.0,4461.0,6237.0,1090.0,113.0,60.0
大,肆,大肆,大肆,3,13,135159.0,319.0,6237.0,291.0,100.0,98.0
大,葱,大葱,大葱,3,13,135159.0,390.0,6237.0,249.0,4.0,4.0
大,解,大解,大解,3,13,135159.0,36622.0,6237.0,5912.0,1.0,1.0
大,话,大話,大话,3,13,135159.0,99879.0,6237.0,6226.0,60.0,50.0
大,道,大道,大道,3,13,135159.0,230531.0,6237.0,6241.0,688.0,448.0
大,鼓,大鼓,大鼓,3,13,135159.0,2726.0,6237.0,1537.0,3.0,2.0
大,漠,大漠,大漠,3,14,135159.0,1009.0,6237.0,609.0,3.0,3.0
大,汉,大漢,大汉,3,14,135159.0,4874.0,6237.0,1677.0,11.0,10.0
大,纲,大綱,大纲,3,14,135159.0,112.0,6237.0,68.0,25.0,23.0
大,腿,大腿,大腿,3,14,135159.0,4983.0,6237.0,2331.0,291.0,241.0
大,蒜,大蒜,大蒜,3,14,135159.0,303.0,6237.0,231.0,110.0,74.0
大,楼,大樓,大楼,3,15,135159.0,9176.0,6237.0,3251.0,1226.0,671.0
大,学,大學,大学,3,16,135159.0,41964.0,6237.0,5516.0,4455.0,1834.0
大,战,大戰,大战,3,16,135159.0,18511.0,6237.0,3826.0,338.0,260.0
大,选,大選,大选,3,16,135159.0,25419.0,6237.0,4902.0,99.0,64.0
大,戏,大戲,大戏,3,17,135159.0,11294.0,6237.0,3737.0,12.0,11.0
大,声,大聲,大声,3,17,135159.0,18258.0,6237.0,5058.0,741.0,607.0
大,胆,大膽,大胆,3,17,135159.0,2487.0,6237.0,1601.0,396.0,339.0
大,举,大舉,大举,3,17,135159.0,6853.0,6237.0,3252.0,10.0,9.0
大,赛,大賽,大赛,3,17,135159.0,20455.0,6237.0,2704.0,797.0,249.0
大,体,大體,大体,3,23,135159.0,26590.0,6237.0,5453.0,31.0,29.0
大,厅,大廳,大厅,3,25,135159.0,3620.0,6237.0,1919.0,744.0,550.0
女,人,女人,女人,3,2,76693.0,373292.0,6088.0,6240.0,14388.0,4137.0
女,士,女士,女士,3,3,76693.0,31972.0,6088.0,5218.0,10544.0,3437.0
女,子,女子,女子,3,3,76693.0,177693.0,6088.0,6239.0,706.0,491.0
女,工,女工,女工,3,3,76693.0,44548.0,6088.0,5692.0,67.0,49.0
女,友,女友,女友,3,4,76693.0,40149.0,6088.0,5845.0,1200.0,763.0
女,王,女王,女王,3,4,76693.0,9733.0,6088.0,2338.0,1210.0,387.0
女,生,女生,女生,3,5,76693.0,162725.0,6088.0,6237.0,1690.0,776.0
女,色,女色,女色,3,6,76693.0,21624.0,6088.0,5086.0,15.0,10.0
女,巫,女巫,女巫,3,7,76693.0,1649.0,6088.0,531.0,425.0,150.0
女,儿,女兒,女儿,3,8,76693.0,105402.0,6088.0,6066.0,8450.0,2639.0
女,性,女性,女性,3,8,76693.0,28102.0,6088.0,5317.0,2080.0,1162.0
女,侠,女俠,女侠,3,9,76693.0,1188.0,6088.0,367.0,1.0,1.0
女,孩,女孩,女孩,3,9,76693.0,62601.0,6088.0,5876.0,13197.0,3606.0
女,星,女星,女星,3,9,76693.0,20974.0,6088.0,4514.0,47.0,44.0
女,皇,女皇,女皇,3,9,76693.0,2676.0,6088.0,1057.0,151.0,88.0
女,郎,女郎,女郎,3,9,76693.0,2267.0,6088.0,833.0,736.0,387.0
女,校,女校,女校,3,10,76693.0,13122.0,6088.0,3100.0,,
女,神,女神,女神,3,10,76693.0,22077.0,6088.0,5048.0,489.0,260.0
女,将,女將,女将,3,11,76693.0,30460.0,6088.0,5177.0,4.0,4.0
女,婿,女婿,女婿,3,12,76693.0,125.0,6088.0,91.0,106.0,78.0
女,厕,女廁,女厕,3,12,76693.0,1856.0,6088.0,1111.0,17.0,15.0
女,佣,女傭,女佣,3,13,76693.0,1049.0,6088.0,709.0,209.0,119.0
女,装,女裝,女装,3,13,76693.0,17633.0,6088.0,5028.0,107.0,79.0
女,仆,女僕,女仆,3,14,76693.0,814.0,6088.0,426.0,232.0,131.0
女,警,女警,女警,3,20,76693.0,32561.0,6088.0,4422.0,43.0,33.0
女,权,女權,女权,3,22,76693.0,10283.0,6088.0,3515.0,89.0,68.0
子,女,子女,子女,3,3,177693.0,76693.0,6239.0,6088.0,109.0,94.0
子,民,子民,子民,3,5,177693.0,9468.0,6239.0,2882.0,84.0,63.0
子,夜,子夜,子夜,3,8,177693.0,9438.0,6239.0,3703.0,23.0,12.0
子,孙,子孫,子孙,3,10,177693.0,1239.0,6239.0,690.0,66.0,52.0
子,宫,子宮,子宫,3,10,177693.0,2421.0,6239.0,892.0,212.0,124.0
子,时,子時,子时,3,10,177693.0,162611.0,6239.0,6240.0,,
子,弹,子彈,子弹,3,15,177693.0,11460.0,6239.0,2815.0,2488.0,1027.0
小,人,小人,小人,3,2,99468.0,373292.0,6229.0,6240.0,168.0,145.0
小,子,小子,小子,3,3,99468.0,177693.0,6229.0,6239.0,4818.0,1918.0
小,丑,小丑,小丑,3,4,99468.0,2948.0,6229.0,1595.0,972.0,488.0
小,心,小心,小心,3,4,99468.0,83418.0,6229.0,6225.0,7022.0,3271.0
小,巧,小巧,小巧,3,5,99468.0,5321.0,6229.0,2676.0,52.0,45.0
小,吃,小吃,小吃,3,6,99468.0,33829.0,6229.0,5493.0,96.0,82.0
小,考,小考,小考,3,6,99468.0,11613.0,6229.0,4125.0,,
小,舟,小舟,小舟,3,6,99468.0,321.0,6229.0,160.0,4.0,4.0
小,弟,小弟,小弟,3,7,99468.0,17768.0,6229.0,3540.0,229.0,167.0
小,儿,小兒,小儿,3,8,99468.0,105402.0,6229.0,6066.0,47.0,29.0
小,妹,小妹,小妹,3,8,99468.0,9193.0,6229.0,2270.0,37.0,29.0
小,姐,小姐,小姐,3,8,99468.0,15933.0,6229.0,3566.0,8423.0,2582.0
小,于,小於,小于,3,8,99468.0,45429.0,6229.0,6064.0,26.0,24.0
小,便,小便,小便,3,9,99468.0,13982.0,6229.0,4830.0,204.0,164.0
小,品,小品,小品,3,9,99468.0,14318.0,6229.0,4239.0,235.0,32.0
小,型,小型,小型,3,9,99468.0,7502.0,6229.0,3126.0,332.0,268.0
小,孩,小孩,小孩,3,9,99468.0,62601.0,6229.0,5876.0,3859.0,1846.0
小,屋,小屋,小屋,3,9,99468.0,6385.0,6229.0,2805.0,450.0,307.0
小,看,小看,小看,3,9,99468.0,213974.0,6229.0,6239.0,100.0,90.0
小,径,小徑,小径,3,10,99468.0,1475.0,6229.0,1002.0,36.0,22.0
小,时,小時,小时,3,10,99468.0,162611.0,6229.0,6240.0,11709.0,4313.0
小,气,小氣,小气,3,10,99468.0,28334.0,6229.0,5724.0,116.0,106.0
小,偷,小偷,小偷,3,11,99468.0,10591.0,6229.0,3468.0,572.0,359.0
小,组,小組,小组,3,11,99468.0,11486.0,6229.0,3398.0,1655.0,830.0
小,贩,小販,小贩,3,11,99468.0,1470.0,6229.0,705.0,55.0,41.0
小,趾,小趾,小趾,3,11,99468.0,560.0,6229.0,384.0,1.0,1.0
小,鸟,小鳥,小鸟,3,11,99468.0,3408.0,6229.0,1509.0,315.0,207.0
小,麦,小麥,小麦,3,11,99468.0,7500.0,6229.0,1630.0,96.0,79.0
小,湖,小湖,小湖,3,12,99468.0,1671.0,6229.0,720.0,1.0,1.0
小,菜,小菜,小菜,3,12,99468.0,4069.0,6229.0,1930.0,128.0,120.0
小,费,小費,小费,3,12,99468.0,12016.0,6229.0,4257.0,401.0,295.0
小,楷,小楷,小楷,3,13,99468.0,49.0,6229.0,37.0,,
小,溪,小溪,小溪,3,13,99468.0,322.0,6229.0,168.0,113.0,73.0
小,节,小節,小节,3,13,99468.0,17377.0,6229.0,4267.0,39.0,35.0
小,艇,小艇,小艇,3,13,99468.0,1110.0,6229.0,490.0,29.0,21.0
小,解,小解,小解,3,13,99468.0,36622.0,6229.0,5912.0,9.0,9.0
小,凳,小凳,小凳,3,14,99468.0,402.0,6229.0,246.0,,
小,睡,小睡,小睡,3,14,99468.0,14599.0,6229.0,4239.0,,
小,腿,小腿,小腿,3,14,99468.0,4983.0,6229.0,2331.0,49.0,44.0
小,说,小說,小说,3,14,99468.0,281841.0,6229.0,6243.0,971.0,524.0
小,写,小寫,小写,3,15,99468.0,16083.0,6229.0,4244.0,6.0,6.0
小,数,小數,小数,3,15,99468.0,14754.0,6229.0,4620.0,5.0,5.0
小,调,小調,小调,3,15,99468.0,14539.0,6229.0,4336.0,45.0,34.0
小,学,小學,小学,3,16,99468.0,41964.0,6229.0,5516.0,339.0,248.0
小,镇,小鎮,小镇,3,18,99468.0,5601.0,6229.0,2096.0,879.0,504.0
山,川,山川,山川,3,3,8779.0,777.0,2648.0,215.0,15.0,11.0
山,水,山水,山水,3,4,8779.0,21793.0,2648.0,5083.0,10.0,9.0
山,丘,山丘,山丘,3,5,8779.0,507.0,2648.0,235.0,58.0,40.0
山,地,山地,山地,3,6,8779.0,78129.0,2648.0,6211.0,61.0,47.0
山,羊,山羊,山羊,3,6,8779.0,2285.0,2648.0,1097.0,302.0,129.0
山,芋,山芋,山芋,3,7,8779.0,79.0,2648.0,55.0,40.0,31.0
山,谷,山谷,山谷,3,7,8779.0,1867.0,2648.0,893.0,230.0,145.0
山,坡,山坡,山坡,3,8,8779.0,510.0,2648.0,331.0,63.0,53.0
山,林,山林,山林,3,8,8779.0,9991.0,2648.0,2512.0,23.0,18.0
山,河,山河,山河,3,8,8779.0,3471.0,2648.0,1428.0,11.0,8.0
山,城,山城,山城,3,9,8779.0,10406.0,2648.0,3482.0,10.0,3.0
山,洞,山洞,山洞,3,9,8779.0,2997.0,2648.0,1509.0,151.0,96.0
山,峰,山峰,山峰,3,10,8779.0,748.0,2648.0,520.0,41.0,35.0
山,径,山徑,山径,3,10,8779.0,1475.0,2648.0,1002.0,2.0,2.0
山,脉,山脈,山脉,3,10,8779.0,1757.0,2648.0,955.0,120.0,87.0
山,脊,山脊,山脊,3,10,8779.0,560.0,2648.0,372.0,88.0,52.0
山,区,山區,山区,3,11,8779.0,11770.0,2648.0,3924.0,59.0,50.0
山,崖,山崖,山崖,3,11,8779.0,305.0,2648.0,206.0,16.0,12.0
山,岗,山崗,山岗,3,11,8779.0,607.0,2648.0,375.0,8.0,8.0
山,庄,山莊,山庄,3,11,8779.0,1168.0,2648.0,632.0,80.0,49.0
山,野,山野,山野,3,11,8779.0,4775.0,2648.0,2186.0,5.0,5.0
山,顶,山頂,山顶,3,11,8779.0,5080.0,2648.0,2608.0,162.0,115.0
山,势,山勢,山势,3,13,8779.0,4547.0,2648.0,2247.0,,
山,楂,山楂,山楂,3,13,8779.0,4.0,2648.0,4.0,3.0,3.0
山,沟,山溝,山沟,3,13,8779.0,927.0,2648.0,678.0,8.0,6.0
山,溪,山溪,山溪,3,13,8779.0,322.0,2648.0,168.0,,
山,腰,山腰,山腰,3,13,8779.0,1198.0,2648.0,785.0,5.0,5.0
山,脚,山腳,山脚,3,13,8779.0,7454.0,2648.0,3315.0,14.0,11.0
山,贼,山賊,山贼,3,13,8779.0,1065.0,2648.0,562.0,,
山,路,山路,山路,3,13,8779.0,23462.0,2648.0,5258.0,39.0,24.0
山,寨,山寨,山寨,3,14,8779.0,154.0,2648.0,75.0,15.0,14.0
山,歌,山歌,山歌,3,14,8779.0,13868.0,2648.0,2608.0,2.0,2.0
山,涧,山澗,山涧,3,15,8779.0,1.0,2648.0,1.0,1.0,1.0
山,头,山頭,山头,3,16,8779.0,49069.0,2648.0,6092.0,32.0,22.0
山,岭,山嶺,山岭,3,17,8779.0,104.0,2648.0,58.0,6.0,6.0
山,峦,山巒,山峦,3,22,8779.0,21.0,2648.0,18.0,15.0,12.0
山,巅,山巔,山巅,3,22,8779.0,125.0,2648.0,109.0,4.0,4.0
工,人,工人,工人,3,2,44548.0,373292.0,5692.0,6240.0,617.0,400.0
工,友,工友,工友,3,4,44548.0,40149.0,5692.0,5845.0,10.0,9.0
工,夫,工夫,工夫,3,4,44548.0,23767.0,5692.0,4537.0,132.0,121.0
工,匠,工匠,工匠,3,6,44548.0,535.0,5692.0,289.0,36.0,31.0
工,地,工地,工地,3,6,44548.0,78129.0,5692.0,6211.0,180.0,110.0
工,作,工作,工作,3,7,44548.0,68168.0,5692.0,6143.0,30191.0,5295.0
工,序,工序,工序,3,7,44548.0,2630.0,5692.0,1430.0,4.0,4.0
工,具,工具,工具,3,8,44548.0,8138.0,5692.0,3540.0,1045.0,753.0
工,科,工科,工科,3,9,44548.0,11967.0,5692.0,3194.0,4.0,3.0
工,时,工時,工时,3,10,44548.0,162611.0,5692.0,6240.0,10.0,9.0
工,专,工專,工专,3,11,44548.0,7712.0,5692.0,3526.0,,
工,场,工場,工场,3,12,44548.0,34746.0,5692.0,5695.0,32.0,23.0
工,程,工程,工程,3,12,44548.0,10184.0,5692.0,3989.0,405.0,283.0
工,会,工會,工会,3,13,44548.0,321488.0,5692.0,6242.0,194.0,100.0
工,业,工業,工业,3,13,44548.0,13928.0,5692.0,4346.0,298.0,212.0
工,蜂,工蜂,工蜂,3,13,44548.0,1413.0,5692.0,450.0,15.0,12.0
工,资,工資,工资,3,13,44548.0,7880.0,5692.0,3164.0,601.0,432.0
工,厂,工廠,工厂,3,15,44548.0,2077.0,5692.0,926.0,992.0,467.0
工,潮,工潮,工潮,3,15,44548.0,1485.0,5692.0,927.0,,
工,整,工整,工整,3,16,44548.0,18021.0,5692.0,5253.0,9.0,8.0
工,钱,工錢,工钱,3,16,44548.0,35222.0,5692.0,4921.0,91.0,71.0
工,艺,工藝,工艺,3,19,44548.0,4389.0,5692.0,1868.0,47.0,40.0
工,党,工黨,工党,3,20,44548.0,1985.0,5692.0,725.0,6.0,3.0
已,故,已故,已故,3,9,65079.0,11435.0,6184.0,4136.0,112.0,97.0
已,婚,已婚,已婚,3,11,65079.0,19494.0,6184.0,3555.0,340.0,246.0
已,经,已經,已经,3,13,65079.0,80207.0,6184.0,6214.0,51772.0,6123.0
干,戈,干戈,干戈,3,4,60971.0,1792.0,6156.0,464.0,11.0,11.0
干,犯,干犯,干犯,3,5,60971.0,17722.0,6156.0,4313.0,,
干,涉,干涉,干涉,3,10,60971.0,1702.0,6156.0,1258.0,354.0,283.0
干,预,干預,干预,3,13,60971.0,7358.0,6156.0,3293.0,142.0,112.0
干,扰,干擾,干扰,3,18,60971.0,5673.0,6156.0,3020.0,496.0,381.0
弓,箭,弓箭,弓箭,3,15,351.0,1291.0,191.0,556.0,108.0,53.0
才,女,才女,才女,3,3,46044.0,76693.0,6153.0,6088.0,12.0,11.0
才,子,才子,才子,3,3,46044.0,177693.0,6153.0,6239.0,12.0,12.0
才,俊,才俊,才俊,3,9,46044.0,927.0,6153.0,475.0,6.0,6.0
才,气,才氣,才气,3,10,46044.0,28334.0,6153.0,5724.0,19.0,18.0
才,能,才能,才能,3,10,46044.0,241617.0,6153.0,6243.0,296.0,245.0
才,智,才智,才智,3,12,46044.0,4349.0,6153.0,2207.0,53.0,49.0
才,华,才華,才华,3,12,46044.0,7527.0,6153.0,2428.0,486.0,319.0
才,干,才幹,才干,3,13,46044.0,60971.0,6153.0,6156.0,58.0,58.0
